heard,building,noise,in_vehicle,asleep,no_windows,age,distance
1,0,0,0,0,0,69,871.1161865459155
1,0,0,0,0,0,35,448.18106798787056
1,0,0,0,0,0,66,164.01618100686997
1,0,0,0,0,0,63,521.8964698032447
1,0,0,0,0,0,78,287.3308688686663
1,1,0,0,0,0,43,298.5133373809035
1,0,0,0,0,0,44,416.24488443993835
1,0,0,0,0,0,68,135.43167522897147
1,1,0,0,0,0,45,628.2363080384695
1,0,0,0,0,0,50,1435.421396152397
0,0,0,1,0,0,64,27092.447864454836
0,1,1,0,0,0,79,11768.996331540568
1,0,0,0,0,0,65,701.364878987276
0,0,1,1,0,0,24,26841.524110370545
1,0,0,0,0,0,38,1696.1651514875455
1,0,0,0,0,0,59,629.3886736675078
1,0,0,0,0,0,59,407.60335397325747
1,0,0,0,0,0,63,277.42794999344045
1,0,0,0,0,0,64,340.17921804283725
1,0,0,0,0,0,62,402.7834303062763
1,1,0,0,0,0,42,611.7397141419879
1,1,0,0,0,0,71,234.84113083905277
1,0,0,0,0,0,83,1116.273697305079
1,0,0,0,0,0,34,466.6723128295365
1,0,0,0,0,0,30,863.8095653264044
1,0,0,0,0,0,78,5566.1846095057435
0,1,1,0,0,0,74,12116.882443092201
1,0,0,0,0,0,78,684.365333366067
1,0,0,0,0,0,41,882.2680860080512
1,1,0,0,0,0,51,647.0135813304132
1,0,0,0,0,0,59,164.5325184044276
1,0,0,1,0,0,22,337.08722826377704
1,0,0,0,0,0,67,582.3950864868686
1,0,0,0,0,0,57,6502.482998748326
1,0,0,0,0,0,19,674.3915040008576
1,0,0,0,0,0,74,578.562314191826
0,0,0,0,0,0,27,35215.17640128911
1,0,0,0,0,0,76,545.6051652764294
0,0,0,1,0,0,68,27107.103771595353
0,1,1,0,0,0,76,1002.1261385877631
1,0,0,0,0,0,25,1068.1317730196586
1,0,0,0,0,0,60,753.7959175279084
0,0,0,1,0,0,30,1127.4135255446913
1,0,0,0,0,0,55,679.4577183635379
0,0,1,1,0,0,84,2574.2765240877948
1,1,0,0,0,0,79,999.2584553691213
1,0,0,0,0,0,57,1818.1367426056445
1,1,0,0,0,0,55,642.6014932106789
1,0,0,0,0,0,51,587.235257582441
1,1,0,0,0,0,40,76.17352948256506
1,1,0,0,0,0,28,258.165256247806
1,0,0,0,0,0,36,674.3435523543286
0,0,0,0,0,0,77,23247.326140488938
1,1,1,0,0,0,47,375.99560731663314
1,1,0,0,0,0,72,1505.7731557292302
1,1,0,0,0,0,44,993.2416132853513
0,0,1,1,0,0,80,28220.7974962036
1,1,1,0,0,0,45,350.6103527771622
1,1,1,0,0,0,43,443.0812795714721
1,0,0,0,0,0,71,370.4994086156474
1,1,0,0,0,0,35,168.85305590513212
1,0,0,0,0,0,33,264.9279343192225
1,0,1,0,0,0,19,709.1240353765087
1,0,0,0,0,0,66,686.6519819358155
1,0,0,0,0,0,70,1153.0136050475576
1,0,0,0,0,0,42,588.5063734461315
1,0,0,0,0,0,77,549.1662743307398
1,1,0,0,0,0,38,970.094643049523
1,1,0,0,0,0,26,381.9681145911729
1,0,0,0,0,0,60,534.7828370195843
1,0,0,1,0,0,53,377.5130224903333
1,1,0,0,0,0,75,469.107154147605
1,0,1,0,0,0,32,409.02834826576617
1,1,0,0,0,0,77,343.21207259852866
1,0,0,0,0,0,43,93.93746033103137
1,0,0,0,0,0,57,237.2465773151084
1,1,0,0,0,0,57,436.8550183861742
1,1,0,0,0,0,63,1075.0416990254523
0,0,0,0,0,0,49,10684.062865259033
1,0,0,0,0,0,52,58.99300748193814
1,1,0,0,0,0,69,362.99487238770524
1,0,0,0,0,0,46,33.97473209568113
1,0,0,0,0,0,28,131.21414497504438
1,0,0,1,0,0,57,530.0760809676218
0,0,0,0,0,0,46,34412.164023370715
1,0,0,0,0,0,61,518.2320423930286
1,0,0,0,0,0,35,240.98675193914426
0,0,1,0,0,0,52,1399.8411980729977
1,0,1,0,0,0,28,1337.4005568225527
1,0,0,1,0,0,61,13870.205287300461
1,1,0,0,0,0,36,655.0362027882721
1,0,0,0,0,0,75,286.2759636180036
0,0,1,0,0,0,73,17825.49232655214
1,0,0,0,0,0,69,467.03154951453314
1,1,0,0,0,0,38,724.8676013641763
1,0,0,0,0,0,24,113.35227367589108
1,0,0,0,0,0,67,3477.1181940077436
0,0,0,0,0,0,78,10999.188408192154
1,1,0,0,0,0,46,628.6091268327256
1,0,1,0,0,0,42,176.15390100561638
1,0,0,0,0,0,20,1026.9080485292557
0,1,0,0,0,0,72,697.7603655217404
1,0,0,0,0,0,70,1524.0698650496336
1,0,0,0,0,0,22,575.9791069672364
1,0,0,0,0,0,60,686.6779159722287
1,0,1,0,0,0,20,1045.4294150812423
1,0,1,0,0,0,30,786.6202363853442
1,1,1,0,0,0,29,778.0782060839715
1,0,0,0,0,0,44,2494.3411076103594
0,0,1,1,0,0,71,469.2786832706179
1,0,1,0,0,0,20,1050.6399669487425
1,1,0,0,0,0,23,541.7391303615163
1,0,0,0,0,0,70,663.1473532890933
1,0,0,0,0,0,41,409.3426616790976
1,0,1,0,0,0,35,738.1300401072136
0,0,1,0,0,0,21,17230.956828114562
1,0,0,0,0,0,75,4384.839413732061
1,1,0,0,0,0,63,150.26625199794472
1,1,0,0,0,0,71,444.8069609509889
1,0,0,0,0,0,22,414.8547635652593
1,0,0,0,0,0,18,795.732626359815
1,0,0,0,0,0,71,166.83144891896723
1,1,0,0,0,0,45,700.7609399421488
1,0,0,0,0,0,82,717.1831687280206
1,1,0,0,0,0,46,539.3379749341009
1,0,0,0,0,0,83,182.36793144480865
1,0,0,0,0,0,62,360.58597157618533
1,0,0,0,0,0,18,309.25486850057774
0,0,1,1,0,0,76,25752.265513240887
1,0,1,0,0,0,24,238.72063188042532
1,0,0,0,0,0,41,596.8964627955708
1,0,0,0,0,0,69,727.1616515182278
1,0,0,0,0,0,41,103.00479736313949
1,0,0,0,0,0,25,903.4929883656761
0,0,0,1,0,0,66,24055.358072671926
0,0,0,1,0,0,69,23937.73546783617
1,0,0,0,0,0,77,498.27463643302417
0,0,0,1,0,0,55,3944.38884235222
1,0,0,0,0,0,29,372.324920323778
1,0,0,0,0,0,51,540.5561574057413
0,0,0,1,0,0,77,14165.711299926637
1,0,0,0,0,0,75,258.5598834972871
1,0,1,0,0,0,48,691.358853506145
1,1,0,0,0,0,63,890.4919860272772
1,0,0,0,0,0,52,632.5905114994079
0,0,0,0,0,0,52,5382.418919099457
1,0,0,0,0,0,54,1176.1065999996943
1,0,0,0,0,0,53,481.64320657960934
1,0,0,0,0,0,78,832.072318698349
1,0,0,0,0,0,31,1109.356562117001
1,0,0,0,0,0,22,637.2689962453858
0,0,0,0,0,0,44,25112.111291290523
1,0,0,0,0,0,23,387.156442921433
1,0,1,0,0,0,22,483.113949447192
1,0,0,0,0,0,50,283.1715546850048
1,1,0,0,0,0,68,4113.473858540727
1,0,0,0,0,0,57,984.0245783031378
1,0,0,1,0,0,70,273.9879452904487
1,1,0,0,0,0,41,82.20960193856736
1,1,0,0,0,0,80,617.6835794122751
1,0,0,0,0,0,65,327.33310178478285
1,0,0,0,0,0,59,777.2377112651483
1,0,0,0,0,0,76,256.3672124616133
1,0,0,0,0,0,23,222.47045674547525
1,0,0,0,0,0,31,1597.70806049485
1,1,0,0,0,0,49,200.91895117543223
1,0,0,0,0,0,18,563.8316806811805
1,1,0,0,0,0,79,1059.8509992530269
1,1,0,0,0,0,56,506.9994068158881
1,0,1,0,0,0,52,1686.8273998264779
1,1,0,0,0,0,49,1956.6997663112493
1,0,0,0,0,0,51,341.05492286820123
1,1,0,0,0,0,53,985.1543358335551
1,0,1,0,0,0,34,182.40283449099726
1,1,0,0,0,0,46,374.86672612386633
1,0,0,0,0,0,61,795.2344195468146
0,0,0,1,0,0,74,13871.195874862506
0,0,1,0,0,0,32,4172.697559857116
1,0,1,0,0,0,27,613.5930161854152
1,1,1,0,0,0,68,2454.119341911149
0,1,1,0,0,0,31,288.3296113759785
1,0,1,0,0,0,34,746.5369880263611
1,0,0,0,0,0,24,1527.071336452386
1,0,0,0,0,0,40,113.99528631045327
1,0,0,0,0,0,34,849.6920464022875
1,0,0,0,0,0,32,722.5420996702873
1,0,0,0,0,0,68,606.1089967549112
0,0,1,0,0,0,81,30025.033212088034
0,0,0,1,0,0,74,25569.543341622015
0,1,1,0,0,0,77,28280.3466828806
1,1,0,0,0,0,63,433.08760242872665
1,1,0,0,0,0,34,892.1670539835014
0,0,1,0,0,0,57,5039.227032223242
1,1,0,0,0,0,22,550.5817992619897
1,0,0,0,0,0,82,313.313887263366
1,0,0,0,0,0,82,229.01668399771052
1,1,0,0,0,0,51,230.7872506495652
1,0,0,1,0,0,82,378.12760377076364
1,0,0,0,0,0,41,258.8691035162876
1,0,0,0,0,0,52,9587.902119335315
1,1,0,0,0,0,29,365.15199349893544
0,0,0,1,0,0,72,36199.43780254105
1,0,0,0,0,0,33,594.6060791151591
1,1,0,0,0,0,19,823.0035217206428
1,0,0,0,0,0,67,2275.4488185079545
1,1,0,0,0,0,35,216.78028332064468
1,1,0,0,0,0,50,744.2951952463211
0,0,0,1,0,0,79,27814.505784933008
1,1,0,0,0,0,77,571.4775064697386
1,1,0,0,0,0,30,540.1547111018801
1,1,0,0,0,0,19,464.80903622777646
1,0,0,0,0,0,18,410.74415264619245
1,1,0,0,0,0,49,1307.3067478168616
1,1,0,0,0,0,32,1702.8457967012514
0,1,1,0,0,1,59,861.1798747083741
1,0,0,0,0,0,37,403.88239643276773
1,0,0,0,0,0,70,1058.4007620789591
1,1,0,0,0,0,29,2561.7168857524084
1,0,0,0,0,0,19,6542.273420708547
1,0,0,0,0,0,42,568.1726933113852
1,0,0,0,0,0,78,848.3762220546856
1,0,0,0,0,0,34,73.05621410085266
1,1,0,0,0,0,35,544.1478117743148
1,1,0,0,0,0,24,1749.9370136819657
1,0,0,0,0,0,36,821.5656146670519
1,0,0,0,0,0,34,671.3644839621153
0,0,1,1,0,0,75,217.5807150557499
1,0,0,0,0,0,50,415.17474449632203
1,0,0,0,0,0,42,519.1825506265816
0,1,0,0,0,1,83,5150.6910940850275
1,0,0,0,0,0,18,619.5533953650682
1,0,0,0,0,0,51,236.62542689927167
1,1,1,0,0,0,39,173.000468781398
0,0,0,0,0,0,61,21214.625419648088
1,0,1,0,0,0,64,163.52443663563517
0,0,1,1,0,0,75,25274.073298890235
0,1,1,0,0,1,84,273.104175696201
0,0,0,1,0,0,60,750.0809318953678
1,0,0,0,0,0,26,1034.0633131466295
0,0,0,0,0,0,64,33843.63017104211
0,0,0,1,0,0,60,14094.405494269575
0,1,1,0,0,0,37,30576.321132400426
0,0,0,1,0,0,34,12486.90306929219
1,0,0,0,0,0,81,283.37149335582853
1,0,1,0,0,0,28,544.0633648794732
1,0,0,0,0,0,61,640.0995349678777
1,0,1,0,0,0,68,501.32970593142846
1,0,0,0,0,0,70,103.84279638119
1,1,0,0,0,0,39,1373.5601499661325
0,0,0,1,0,0,68,42874.302538624965
1,0,1,1,0,0,27,556.2806621560792
1,0,0,0,0,0,27,414.1741809088753
1,0,0,0,0,0,57,1651.309090621552
0,0,0,0,0,0,65,4542.571724322905
1,0,0,0,0,0,61,212.65431456707367
1,1,0,0,0,0,31,1204.68008294577
1,1,0,0,0,0,72,1274.4092356942126
1,0,0,0,0,0,33,782.0889721556067
1,0,0,0,0,0,18,232.48674474700286
1,0,0,0,0,0,42,803.9987208914313
1,0,0,0,0,0,61,835.3995071652561
1,0,0,0,0,0,20,843.2074196429891
1,0,0,0,0,0,25,808.6020419398454
1,0,0,0,0,0,81,798.7544099068206
1,0,0,1,0,0,20,685.8626457022115
1,0,1,0,0,0,24,345.7835862833298
1,0,0,0,0,0,37,297.85391055176103
1,0,0,0,0,0,29,163.9845968270308
0,1,1,0,0,1,71,894.3845161540888
1,0,0,0,0,0,77,477.31693581590395
1,0,0,0,0,0,64,121.01891032123685
1,1,0,0,0,0,66,375.46753975094975
1,0,1,0,0,0,59,686.9084227380685
1,0,0,0,0,0,40,491.6428877412145
1,0,0,0,0,0,23,343.070736766626
1,0,0,0,0,0,36,80.05893718287388
1,0,0,0,0,0,44,2478.5375446814755
1,0,0,0,0,0,55,499.79815170606565
1,0,0,0,0,0,56,11151.646046203176
0,0,0,0,0,0,53,19539.99360526791
1,1,0,0,0,0,34,450.6066100445679
1,1,0,0,0,0,36,319.61759874231075
1,0,0,0,0,0,30,448.592381509648
1,0,0,0,0,0,55,2363.3199397415005
1,0,0,0,0,0,18,942.9335855277353
1,0,0,0,0,0,26,243.09306257796635
1,0,0,0,0,0,26,372.23231869468026
0,0,0,0,0,0,38,3548.4207271800833
0,0,0,0,0,0,85,36326.461708811934
1,1,0,0,0,0,49,515.3123044952143
1,0,0,0,0,0,25,281.80785171709886
1,0,0,0,0,0,26,669.9706074298274
1,0,1,0,0,0,77,1034.326105237186
1,0,0,0,0,0,31,57.138965064690645
1,0,0,0,0,0,70,409.87716196846986
1,0,1,0,0,0,62,248.42434437638704
1,0,0,0,0,0,78,260.2783700203082
0,0,1,1,0,0,58,12183.973433782401
1,0,0,0,0,0,46,2659.087536024275
1,0,0,0,0,0,28,154.40045413757431
1,0,0,0,0,0,76,297.0292866529081
0,0,1,1,0,0,26,25496.117939401614
1,0,0,1,0,0,44,732.8822885747982
1,0,0,0,0,0,23,72.65919274479633
0,0,1,0,0,0,46,31440.9050841712
1,1,1,0,0,0,44,627.823171780228
1,1,0,0,0,0,38,1486.7656826669968
1,0,0,0,0,0,75,672.7591707732643
0,1,0,0,0,1,32,618.4523500474206
1,0,0,0,0,0,63,746.918932383863
1,0,0,0,0,0,34,874.0320860536453
0,0,0,1,0,0,84,498.3094188741399
1,0,1,0,0,0,78,453.5232022998167
1,0,0,0,0,0,34,370.7424870705108
1,0,0,0,0,0,38,178.73458874448949
1,0,1,0,0,0,44,189.30568920477612
1,0,0,0,0,0,27,1272.9069252913441
1,0,0,0,0,0,52,763.3147206500544
0,1,1,0,0,0,41,951.5040440383351
1,0,0,0,0,0,32,2493.319447649304
1,1,0,0,0,0,65,200.12207786749343
1,0,0,1,0,0,63,1367.607350661171
0,0,1,0,0,0,71,738.5635637713541
1,1,0,0,0,0,64,445.47184153526405
1,0,0,0,0,0,18,104.78545660510538
1,0,0,1,0,0,30,487.0064274951675
1,0,0,0,0,0,62,1145.315632959655
0,0,0,1,0,0,53,1164.809319638454
1,0,0,0,0,0,57,336.0930629674206
1,0,0,0,0,0,83,855.8021074292984
1,0,0,0,0,0,28,510.8996379253046
0,1,0,0,0,0,83,2847.6872528618205
1,0,0,0,0,0,49,895.2740973413626
0,0,0,0,0,0,75,1241.4552291562113
1,1,0,0,0,0,70,649.6998693763815
1,0,0,0,0,0,34,164.9325922997559
1,0,0,0,0,0,71,2027.3525269684155
1,0,0,0,0,0,51,294.46394938192657
0,0,1,0,0,0,54,25377.054136824347
1,0,0,0,0,0,81,2008.8269390143753
1,1,0,0,0,0,20,225.15113009664773
1,0,0,0,0,0,34,291.0169632038104
0,0,0,0,0,0,74,11252.932968111014
1,0,0,0,0,0,48,792.2205670039904
1,0,0,0,0,0,26,876.2151637648129
0,0,0,0,0,0,29,442.72392950797564
1,0,1,0,0,0,62,120.17413522930995
0,0,0,1,0,0,26,15141.723157822542
1,0,0,0,0,0,63,673.1761295801476
1,0,0,0,0,0,35,426.40703197331493
0,0,1,0,0,0,64,197.01890366318216
0,0,1,1,0,0,60,20987.848249217725
0,0,0,0,0,0,27,108.72551389431632
1,0,0,0,0,0,21,1257.7883652382015
1,1,1,0,0,0,38,410.94671539901964
1,0,0,0,0,0,52,724.5809314575703
1,0,0,0,0,0,24,820.0451574296413
0,0,0,0,0,0,70,2805.41278411223
1,0,0,0,0,0,81,779.8404970168249
1,0,1,0,0,0,28,1515.3214030225918
1,0,0,0,0,0,41,853.300005147171
1,0,0,0,0,0,78,640.12730088664
1,0,0,0,0,0,78,1764.017542262982
1,0,1,0,0,0,41,830.8552906535805
1,0,0,0,0,0,83,436.23971053733794
1,0,0,0,0,0,42,936.3479159921748
1,0,1,0,0,0,70,1778.1034286441013
1,1,0,0,0,0,23,158.28943646063598
0,0,1,1,0,0,42,22275.469267043678
1,0,0,0,0,0,31,1100.316856812798
1,0,0,0,0,0,43,1408.0831790563377
1,0,0,0,0,0,25,1748.6222554700726
0,1,0,0,0,1,82,2113.312819835878
1,0,0,0,0,0,44,442.64832683842366
1,0,0,0,0,0,79,903.8727200291069
0,0,0,0,0,0,50,67.73107259874207
1,1,0,0,0,0,65,1411.4843943285093
1,1,0,0,0,0,78,456.7720391717817
0,0,0,0,0,0,62,25365.295921122313
1,0,0,0,0,0,33,1071.0672941338962
1,0,0,0,0,0,26,100.03097264973604
1,1,0,0,0,0,32,418.5260545363794
1,0,0,0,0,0,66,174.20611429954866
0,0,1,1,0,0,87,1679.5841162790327
0,1,0,0,0,0,72,632.8807055094433
0,1,1,0,0,0,44,569.3877171524962
1,0,0,0,0,0,30,247.4949613510284
1,0,0,0,0,0,40,945.0940986729497
1,0,1,0,0,0,38,705.9427443765309
1,1,0,0,0,0,56,1959.6013974430937
1,0,0,1,0,0,55,252.59556963224102
1,0,0,0,0,0,52,319.064963799353
1,0,1,0,0,0,18,946.8407488951094
1,0,0,0,0,0,76,641.4628257155978
1,0,0,0,0,0,69,256.1514535734019
1,0,0,0,0,0,53,918.3970205438351
1,1,0,0,0,0,67,811.9172973803285
1,0,0,0,0,0,70,459.78827809618855
1,0,0,0,0,0,44,1369.1997945021542
1,0,0,0,0,0,47,1015.4761802237377
1,0,1,0,0,0,33,98.98476288498927
1,1,0,0,0,0,33,392.64139160536797
1,1,1,0,0,0,49,363.5028206435689
0,1,1,0,0,0,58,35384.4935150359
1,0,0,0,0,0,34,712.8627100516552
1,0,0,0,0,0,52,696.0783154549684
0,1,0,0,0,1,36,812.2518948336142
1,0,0,0,0,0,36,507.60036301994415
1,0,0,0,0,0,41,636.3308993253053
1,0,0,0,0,0,59,529.0896048249168
1,0,0,0,0,0,43,242.16712290608794
0,1,1,0,0,0,42,827.2719546797156
1,0,0,0,0,0,52,649.9706202098839
1,0,1,0,0,0,55,1073.7653033933307
1,0,1,0,0,0,26,84.90523907635584
0,0,1,1,0,0,88,2211.757595148585
1,0,0,0,0,0,19,294.15906801088727
0,0,1,1,0,0,81,28528.65635642017
1,0,0,0,0,0,27,910.0111392742796
1,0,0,0,0,0,45,524.3922161743075
1,0,1,0,0,0,27,808.094433452761
0,0,0,1,0,0,87,20959.011928756274
0,0,0,0,0,0,68,2250.653932490688
1,1,0,0,0,0,51,729.7917063194853
1,0,0,0,0,0,48,97.23335753802927
1,1,0,0,0,0,60,629.8462983731763
1,0,0,0,0,0,72,513.1234841303313
1,0,0,0,0,0,68,7976.490878225848
1,0,0,0,0,0,25,2577.7108480460056
0,0,1,0,0,0,22,884.0906037286168
1,0,0,0,0,0,60,170.44257444770105
1,0,0,0,0,0,37,1058.5597856390975
0,1,1,0,0,0,34,326.42102779254935
0,0,1,0,0,0,74,28656.816575577443
1,0,0,0,0,0,34,1508.08302159789
1,1,0,0,0,0,44,949.2008995537011
0,0,0,0,0,0,24,276.38577881145085
0,0,0,1,0,0,22,1999.0134485847504
1,0,0,0,0,0,36,371.09677331265345
1,1,1,0,0,0,32,1485.6525580760526
1,0,0,0,0,0,49,299.07184481860116
0,0,1,0,0,0,73,14929.303008382383
0,0,0,1,0,0,81,39308.845155406605
1,1,0,0,0,0,32,604.5808769828235
1,0,0,0,0,0,21,611.3473886966268
1,1,0,0,0,0,39,601.4593562146914
1,0,0,0,0,0,69,386.16711552670984
0,1,1,0,0,1,78,11993.250168363085
1,1,0,0,0,0,62,879.1834040602109
1,0,0,0,0,0,23,1497.7217425988451
1,0,0,0,0,0,64,174.00775466553958
1,1,1,0,0,1,35,585.4829842955977
1,0,0,0,0,0,68,902.478054888317
1,1,0,0,0,0,72,279.3295707945945
1,0,0,0,0,0,24,407.4194312124573
0,0,1,0,0,0,30,897.7967001702785
0,0,1,0,0,0,75,10348.434517690825
0,0,0,1,0,0,74,32037.17301471761
1,0,0,0,0,0,60,844.3464134645628
1,0,0,0,0,0,62,416.9950978998183
1,0,0,0,0,0,69,360.727251739161
0,0,0,1,0,0,63,32935.02121094746
1,0,0,1,0,0,30,601.2838252036604
1,0,0,0,0,0,62,1745.3194953601803
1,0,0,0,0,0,22,280.38301608874264
0,0,1,0,0,0,20,37471.22067260975
1,0,1,0,0,0,42,278.091772843356
1,0,0,0,0,0,62,368.51369362403614
1,0,0,0,0,0,29,674.1038489726673
1,0,1,0,0,0,56,575.0467465204456
1,1,0,0,0,0,59,321.97721848752224
1,1,0,0,0,0,61,771.3491980968408
1,1,0,0,0,0,79,755.8899133730459
1,0,0,0,0,0,83,956.4432624495456
1,0,0,0,0,0,66,147.27026493474398
0,1,0,0,0,0,57,15301.63208062099
1,1,0,0,0,0,38,49.51456389910418
1,1,0,0,0,0,54,1040.563573226381
1,0,0,0,0,0,30,1761.0821832811723
0,0,1,0,0,0,37,7117.277152732851
1,0,0,0,0,0,75,519.4630186386347
1,1,0,0,0,0,62,2280.42034596036
1,0,0,0,0,0,45,846.9853028987286
0,1,1,0,0,0,57,10697.912003112324
1,0,0,0,0,0,48,170.35376509580777
1,0,0,0,0,0,44,467.3770170064875
1,0,0,0,0,0,44,621.8593277687362
1,1,0,0,0,0,48,212.25124948506618
1,0,0,0,0,0,76,666.1519507414888
0,0,0,0,0,0,73,10792.142237173986
1,0,1,0,0,0,18,1286.0279634040428
0,0,1,0,0,0,75,1715.6606363924545
1,1,0,0,0,0,70,217.1379989488965
1,1,0,0,0,0,53,434.3275147154814
1,0,1,0,0,0,35,5756.839788278005
1,0,1,0,0,0,63,1199.9405785140923
0,0,0,0,0,0,36,5518.546938984773
1,1,0,0,0,0,81,7.371195645590048
1,0,0,0,0,0,66,577.8870099047764
1,1,1,0,0,0,39,1052.9065264723213
1,0,0,0,0,0,24,499.7750199947867
1,1,0,0,0,0,39,611.5067287302851
0,1,1,0,0,1,39,891.1265523210208
1,1,0,0,0,0,28,2206.4295331609915
1,1,1,0,0,0,24,647.1195732500759
1,0,0,0,0,0,68,21508.5166251755
0,1,0,0,1,0,51,119.97747139469492
1,0,0,0,0,0,28,138.81895238239287
1,0,0,0,0,0,45,1436.3040253023796
1,0,0,0,0,0,31,638.8775541808569
1,0,0,0,0,0,33,2334.8538634091037
1,0,0,0,0,0,34,1804.3142679725552
1,0,0,0,0,0,65,252.07746922305304
0,0,1,0,0,0,40,25056.67601675786
0,1,0,0,1,0,44,14839.650561942626
0,1,0,0,0,0,68,258.313558493579
1,0,0,0,0,0,66,3049.963528220671
1,0,0,0,0,0,80,195.42307099121155
1,0,0,0,0,0,43,570.5990492458503
0,0,0,1,0,0,55,42027.74712245027
1,0,0,0,0,0,45,954.821789881916
0,0,0,0,0,0,58,3132.656401175606
1,0,0,0,0,0,36,1068.2964922554365
1,0,0,0,0,0,83,939.5367831681651
1,1,0,0,0,0,19,379.5907063374222
0,1,0,0,0,1,74,2393.2111517599533
1,0,0,0,0,0,33,591.5448297973003
1,0,0,0,0,0,66,401.37658865655123
1,0,1,0,0,0,34,282.04356246002556
1,0,0,0,0,0,64,293.76819182732777
1,0,0,0,0,0,51,147.9776904784918
1,0,0,0,0,0,59,144.15710891789706
1,0,0,0,0,0,39,238.73748061601844
1,0,0,0,0,0,75,200.0150017854281
1,0,0,0,0,0,80,631.8609177470673
1,0,0,0,0,0,21,478.96326987392644
1,0,0,0,0,0,60,461.5643273015325
1,0,0,0,0,0,48,1208.3346092930365
1,0,0,0,0,0,58,820.3977058297605
1,0,0,0,0,0,53,244.94730656834068
1,0,0,0,0,0,31,539.5494787047961
1,1,1,0,0,0,39,236.74547540704242
1,1,0,0,0,0,28,877.3520631029479
1,1,0,0,0,0,81,392.84916808725154
1,0,0,0,0,0,30,1241.6796689139908
0,1,0,0,0,1,80,753.6344994687843
1,0,0,0,0,0,20,856.8048972267165
1,0,1,0,0,0,38,462.9323203818795
1,1,0,0,0,0,54,626.1398154892574
1,0,0,0,0,0,36,707.8522298341951
0,0,1,0,0,0,56,1368.7988868598422
1,0,0,0,0,0,24,732.8105349039414
1,1,0,0,0,0,70,155.842355086896
1,0,0,0,0,0,35,315.91767429810665
1,0,0,0,0,0,69,329.33360348107453
1,0,0,0,0,0,23,277.76273917685916
1,1,1,0,0,0,56,117.1791594768234
0,0,0,1,0,0,58,403.7967669671952
1,0,0,0,0,0,65,608.3290719999401
1,1,0,0,0,0,37,1551.543423655686
1,1,0,0,0,0,18,140.13413706975635
0,1,0,0,0,1,83,2277.4979716787266
0,1,0,0,0,0,55,1191.9298686696532
0,0,1,0,0,0,60,5868.020629033991
0,0,0,0,0,0,62,32337.70175251196
1,0,0,0,0,0,50,270.0733588106404
1,1,0,0,0,0,58,292.36836076580727
1,0,0,0,0,0,25,353.66832871125155
0,0,0,1,0,0,67,673.4149312357719
1,0,0,0,0,0,35,427.95048211762776
0,1,0,0,0,0,75,4377.332175526008
0,0,1,0,0,0,78,14842.642296276872
0,0,0,0,0,0,53,32104.337304700104
1,1,0,0,0,0,67,837.2404469852028
0,1,0,0,0,1,59,820.1291830289291
1,0,0,0,0,0,20,728.4319600945231
1,0,0,0,0,0,24,4243.454442220804
0,0,0,1,0,0,80,28427.65615752298
0,0,0,1,0,0,77,1349.887568141543
1,1,0,0,0,0,33,357.8386557716421
0,0,0,0,0,0,47,30891.150802992222
1,1,0,0,0,0,67,235.56123943722952
1,0,0,0,0,0,49,341.88919480841054
0,1,1,0,0,0,44,1314.2518351423685
1,1,0,0,0,0,57,356.9580663892244
0,0,1,0,0,0,27,3501.2009376026044
1,0,0,0,0,0,75,855.8220558156204
1,1,0,0,0,0,47,369.9471666301687
1,0,0,0,0,0,57,220.19974684904247
1,0,0,0,0,0,69,342.1015238976791
1,1,0,0,0,0,39,651.1591275241394
1,0,0,0,0,0,58,115.9097205258379
0,0,0,0,0,0,52,41311.68475116048
0,0,1,0,0,0,73,39027.29663020908
0,1,1,0,0,0,36,52.330605646871845
1,0,0,0,0,0,69,276.1839865108004
1,0,0,0,0,0,81,534.3203266730675
1,0,0,0,0,0,60,1217.128001058904
0,0,0,0,0,0,75,38894.53835558904
1,1,0,0,0,0,73,453.06276774862084
1,0,0,0,0,0,28,1310.9825438824967
0,0,1,1,0,0,81,7976.038089888507
1,0,0,0,0,0,36,205.56912771278726
0,0,0,1,0,0,31,10223.30212574488
0,0,1,0,0,0,26,29775.918455512136
1,0,0,0,0,0,58,736.9608706609097
1,0,0,0,0,0,35,2311.540840695929
1,0,0,0,0,0,51,88.30788144031517
1,1,0,0,0,0,69,1600.7569270576685
1,0,1,0,0,0,63,1070.113499645438
0,0,1,0,0,0,67,31224.433887163683
0,0,0,0,0,0,48,371.63627354537743
0,0,0,1,0,0,51,39727.27926867667
0,0,1,0,0,0,60,33987.35309661376
0,0,1,0,0,0,28,34690.74387809997
1,0,0,0,0,0,66,590.6684245186228
1,0,1,0,0,0,48,139.77590848666588
1,1,0,0,0,0,56,416.7818776438454
1,1,0,0,0,0,67,134.30128651693687
0,0,0,1,0,0,54,37151.54848815692
1,0,0,0,0,0,68,414.10810253328384
1,0,0,1,0,0,18,1192.8275145720902
0,0,1,0,0,0,66,31396.442815832772
0,0,0,1,0,0,71,43455.613433341416
1,0,0,0,0,0,68,363.76399848481975
1,1,0,0,0,0,53,290.73488506277585
1,1,0,0,0,0,28,349.6840993791648
1,1,0,0,0,0,61,1088.707099215798
1,0,1,0,0,0,69,895.0239675481079
1,0,1,0,0,0,19,162.49903817119068
1,1,0,0,0,0,38,221.5300022483308
1,0,1,0,0,0,42,720.5341045225732
